Ticker,date2,Company Name
DAL,8/29/2012,DELTA AIR LINES INC
DAL,6/4/2012,DELTA AIR LINES INC
DANG,6/17/2011,E COMMERCE CHINA DANGDANG INC
DANG,12/8/2010,E COMMERCE CHINA DANGDANG INC
DATE,1/30/2012,JIAYUAN COM INTERNATIONAL LTD
DBA,1/10/2013,POWERSHARES DB MULTI SECT COM TR
DBA,7/30/2012,POWERSHARES DB MULTI SECT COM TR
DBA,7/22/2011,POWERSHARES DB MULTI SECT COM TR
DBC,8/24/2012,POWERSHARES D B COMM IDX TRK FD
DCI,1/8/2013,DONALDSON INC
DD,12/12/2012,DU PONT E I DE NEMOURS & CO
DD,12/11/2012,DU PONT E I DE NEMOURS & CO
DD,10/23/2012,DU PONT E I DE NEMOURS & CO
DD,10/22/2012,DU PONT E I DE NEMOURS & CO
DD,8/1/2012,DU PONT E I DE NEMOURS & CO
DD,6/14/2011,DU PONT E I DE NEMOURS & CO
DDD,2/13/2013,3 D SYSTEMS CORP DEL
DDD,2/8/2013,3 D SYSTEMS CORP DEL
DDD,2/2/2013,3 D SYSTEMS CORP DEL
DDD,1/25/2013,3 D SYSTEMS CORP DEL
DDD,1/24/2013,3 D SYSTEMS CORP DEL
DDD,1/23/2013,3 D SYSTEMS CORP DEL
DDD,1/22/2013,3 D SYSTEMS CORP DEL
DDD,1/18/2013,3 D SYSTEMS CORP DEL
DDD,1/14/2013,3 D SYSTEMS CORP DEL
DDD,2/7/2013,3 D SYSTEMS CORP DEL
DDD,1/12/2013,3 D SYSTEMS CORP DEL
DDD,1/10/2013,3 D SYSTEMS CORP DEL
DDD,1/6/2013,3 D SYSTEMS CORP DEL
DDD,1/5/2013,3 D SYSTEMS CORP DEL
DDD,1/1/2013,3 D SYSTEMS CORP DEL
DDD,12/24/2012,3 D SYSTEMS CORP DEL
DDD,11/27/2012,3 D SYSTEMS CORP DEL
DDD,11/6/2012,3 D SYSTEMS CORP DEL
DDD,7/30/2012,3 D SYSTEMS CORP DEL
DDD,6/6/2012,3 D SYSTEMS CORP DEL
DDMX,6/3/2010,DYNAMEX INC
DE,12/26/2012,DEERE & CO
DE,12/18/2012,DEERE & CO
DE,11/21/2012,DEERE & CO
DE,11/16/2011,DEERE & CO
DECK,2/9/2013,DECKERS OUTDOOR CORP
DECK,1/13/2013,DECKERS OUTDOOR CORP
DECK,12/27/2012,DECKERS OUTDOOR CORP
DECK,11/27/2012,DECKERS OUTDOOR CORP
DECK,10/24/2012,DECKERS OUTDOOR CORP
DECK,9/27/2012,DECKERS OUTDOOR CORP
DECK,11/17/2011,DECKERS OUTDOOR CORP
DECK,11/5/2011,DECKERS OUTDOOR CORP
DECK,11/3/2011,DECKERS OUTDOOR CORP
DECK,10/27/2011,DECKERS OUTDOOR CORP
DECK,12/12/2010,DECKERS OUTDOOR CORP
DEI,7/1/2010,DOUGLAS EMMETT INC
DEL,10/30/2012,DELTIC TIMBER CORP
DELL,2/12/2013,DELL INC
DELL,2/11/2013,DELL INC
DELL,2/10/2013,DELL INC
DELL,2/7/2013,DELL INC
DELL,2/6/2013,DELL INC
DELL,2/5/2013,DELL INC
DELL,1/31/2013,DELL INC
DELL,1/30/2013,DELL INC
DELL,1/24/2013,DELL INC
DELL,1/23/2013,DELL INC
DELL,1/22/2013,DELL INC
DELL,1/19/2013,DELL INC
DELL,1/18/2013,DELL INC
DELL,1/16/2013,DELL INC
DELL,1/15/2013,DELL INC
DELL,1/14/2013,DELL INC
DELL,1/8/2013,DELL INC
DELL,2/1/2013,DELL INC
DELL,1/3/2013,DELL INC
DELL,12/21/2012,DELL INC
DELL,12/3/2012,DELL INC
DELL,11/26/2012,DELL INC
DELL,2/8/2013,DELL INC
DELL,11/23/2012,DELL INC
DELL,11/16/2012,DELL INC
DELL,11/15/2012,DELL INC
DELL,11/14/2012,DELL INC
DELL,11/8/2012,DELL INC
DELL,10/26/2012,DELL INC
DELL,10/8/2012,DELL INC
DELL,9/5/2012,DELL INC
DELL,8/22/2012,DELL INC
DELL,7/23/2012,DELL INC
DELL,5/23/2012,DELL INC
DEO,2/12/2013,DIAGEO PLC
DEO,1/31/2013,DIAGEO PLC
DEXO,12/19/2011,DEX ONE CORP
DEXO,6/20/2011,DEX ONE CORP
DF,8/8/2012,DEAN FOODS CO NEW
DF,5/28/2011,DEAN FOODS CO NEW
DFS,8/24/2010,DISCOVER FINANCIAL SERVICES
DG,1/14/2013,DOLLAR GENERAL CORP NEW
DG,1/3/2013,DOLLAR GENERAL CORP NEW
DG,12/11/2012,DOLLAR GENERAL CORP NEW
DG,11/29/2012,DOLLAR GENERAL CORP NEW
DGI,1/9/2013,DIGITALGLOBE INC
DGX,1/24/2012,QUEST DIAGNOSTICS INC
DHI,2/8/2013,D R HORTON INC
DHI,10/17/2012,D R HORTON INC
DHI,9/27/2012,D R HORTON INC
DHI,9/19/2012,D R HORTON INC
DIA,2/11/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/9/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/8/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/6/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/5/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/4/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/1/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/31/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/23/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/10/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/9/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/7/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/2/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/2/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,1/1/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/28/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/27/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/26/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/7/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/24/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/20/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/19/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/15/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,2/12/2013,SPDR DOW JONES IND AVG ETF TRUST
DIA,12/14/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,11/13/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,11/7/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,10/25/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,9/18/2012,SPDR DOW JONES IND AVG ETF TRUST
DIA,11/10/2011,SPDR DOW JONES IND AVG ETF TRUST
DIA,9/22/2011,SPDR DOW JONES IND AVG ETF TRUST
DIA,5/12/2010,SPDR DOW JONES IND AVG ETF TRUST
DIG,3/16/2009,PROSHARES TRUST
DIS,12/17/2012,DISNEY WALT CO
DIS,1/2/2013,DISNEY WALT CO
DIS,12/4/2012,DISNEY WALT CO
DIS,2/5/2013,DISNEY WALT CO
DIS,8/7/2012,DISNEY WALT CO
DIS,12/31/2012,DISNEY WALT CO
DIS,5/9/2012,DISNEY WALT CO
DIS,3/7/2010,DISNEY WALT CO
DIS,2/6/2013,DISNEY WALT CO
DIS,5/8/2012,DISNEY WALT CO
DIS,8/31/2009,DISNEY WALT CO
DIS,5/11/2010,DISNEY WALT CO
DIS,2/13/2013,DISNEY WALT CO
DIS,10/8/2012,DISNEY WALT CO
DIS,2/8/2013,DISNEY WALT CO
DIS,5/7/2012,DISNEY WALT CO
DIS,1/17/2013,DISNEY WALT CO
DISH,1/9/2013,DISH NETWORK CORPORATION
DISH,12/14/2012,DISH NETWORK CORPORATION
DISH,5/28/2011,DISH NETWORK CORPORATION
DISH,6/25/2012,DISH NETWORK CORPORATION
DK,1/11/2013,DELEK U S HOLDINGS INC
DKS,5/27/2011,DICKS SPORTING GOODS INC
DKS,12/18/2012,DICKS SPORTING GOODS INC
DLPH,10/5/2012,DELPHI AUTOMOTIVE PLC
DLPH,11/14/2012,DELPHI AUTOMOTIVE PLC
DLR,12/22/2011,DIGITAL REALTY TRUST INC
DLTR,2/11/2013,DOLLAR TREE INC
DLTR,12/11/2012,DOLLAR TREE INC
DLTR,5/17/2012,DOLLAR TREE INC
DMD,5/9/2012,DEMAND MEDIA INC
DMND,12/10/2012,DIAMOND FOODS INC
DMND,9/24/2011,DIAMOND FOODS INC
DMND,11/15/2012,DIAMOND FOODS INC
DMND,2/11/2013,DIAMOND FOODS INC
DMND,9/24/2012,DIAMOND FOODS INC
DNB,1/11/2013,DUN & BRADSTREET CORP DEL NEW
DNB,2/11/2013,DUN & BRADSTREET CORP DEL NEW
DNDN,1/11/2013,DENDREON CORP
DNDN,7/31/2012,DENDREON CORP
DNDN,1/14/2013,DENDREON CORP
DNDN,2/9/2013,DENDREON CORP
DNDN,5/8/2012,DENDREON CORP
DNDN,1/28/2013,DENDREON CORP
DNDN,1/6/2012,DENDREON CORP
DNDN,5/29/2009,DENDREON CORP
DNDN,5/17/2012,DENDREON CORP
DNDN,5/15/2009,DENDREON CORP
DNDN,8/8/2010,DENDREON CORP
DNKN,8/16/2012,DUNKIN BRANDS GROUP INC
DNKN,1/31/2013,DUNKIN BRANDS GROUP INC
DO,12/27/2011,DIAMOND OFFSHORE DRILLING INC
DO,9/18/2012,DIAMOND OFFSHORE DRILLING INC
DOLE,11/13/2012,DOLE FOOD INC NEW
DOLE,1/14/2013,DOLE FOOD INC NEW
DOLE,9/18/2012,DOLE FOOD INC NEW
DOV,4/21/2012,DOVER CORP
DOW,1/31/2013,DOW CHEMICAL CO
DOW,12/17/2012,DOW CHEMICAL CO
DOW,12/19/2012,DOW CHEMICAL CO
DOW,1/25/2013,DOW CHEMICAL CO
DPM,6/24/2010,D C P MIDSTREAM PARTNERS LP
DPS,10/18/2011,DR PEPPER SNAPPLE GROUP INC
DPZ,2/3/2013,DOMINOS PIZZA INC
DPZ,12/27/2012,DOMINOS PIZZA INC
DPZ,12/17/2012,DOMINOS PIZZA INC
DRC,12/31/2012,DRESSER RAND GROUP INC
DRI,9/21/2012,DARDEN RESTAURANTS INC
DRN,4/19/2010,DIREXION SHARES E T F TRUST
DRYS,1/29/2013,DRYSHIPS INC
DRYS,1/2/2009,DRYSHIPS INC
DRYS,12/28/2012,DRYSHIPS INC
DRYS,1/4/2013,DRYSHIPS INC
DRYS,6/14/2011,DRYSHIPS INC
DTG,5/28/2011,DOLLAR THRIFTY AUTOMOTIVE GRP IN
DTG,5/3/2010,DOLLAR THRIFTY AUTOMOTIVE GRP IN
DTLK,10/5/2012,DATALINK CORP
DTV,1/14/2012,DIRECTV
DTV,9/10/2012,DIRECTV
DUK,7/3/2012,DUKE ENERGY CORP NEW
DUST,2/12/2013,DIREXION SHARES E T F TRUST
DV,2/16/2011,DEVRY INC DEL
DV,2/7/2013,DEVRY INC DEL
DVAX,11/9/2012,DYNAVAX TECHNOLOGIES CORP
DVN,2/16/2012,DEVON ENERGY CORP NEW
DVN,2/17/2012,DEVON ENERGY CORP NEW
DVN,1/29/2013,DEVON ENERGY CORP NEW
DVN,12/11/2012,DEVON ENERGY CORP NEW
DVN,1/25/2012,DEVON ENERGY CORP NEW
DVY,10/13/2012,ISHARES TRUST
DWRE,3/28/2012,DEMANDWARE INC
DWSN,1/2/2013,DAWSON GEOPHYSICAL CO
DX,12/7/2012,DYNEX CAPITAL INC
DX,12/14/2012,DYNEX CAPITAL INC
DX,10/19/2012,DYNEX CAPITAL INC
DY,12/27/2011,DYCOM INDUSTRIES INC
EA,12/21/2011,ELECTRONIC ARTS INC
EA,5/7/2012,ELECTRONIC ARTS INC
EAD,11/13/2012,WELLS FARGO ADVANTAGE INC OPP FD
EAT,3/20/2012,BRINKER INTERNATIONAL INC
EBAY,8/3/2012,EBAY INC
EBAY,12/12/2012,EBAY INC
EBAY,10/4/2012,EBAY INC
EBAY,7/27/2012,EBAY INC
EBAY,8/22/2012,EBAY INC
EBAY,4/17/2012,EBAY INC
EBAY,12/22/2012,EBAY INC
EBAY,12/26/2012,EBAY INC
EBAY,4/18/2012,EBAY INC
EBAY,10/8/2011,EBAY INC
EBAY,11/14/2011,EBAY INC
EBAY,3/9/2012,EBAY INC
EBAY,7/19/2012,EBAY INC
EBAY,8/8/2012,EBAY INC
EBAY,10/17/2012,EBAY INC
EBAY,1/2/2013,EBAY INC
EBAY,9/14/2012,EBAY INC
EBAY,12/8/2012,EBAY INC
EBAY,4/19/2012,EBAY INC
EBAY,11/23/2012,EBAY INC
EBAY,2/9/2013,EBAY INC
EBAY,7/16/2012,EBAY INC
EBAY,12/31/2012,EBAY INC
EBAY,1/26/2013,EBAY INC
EBAY,1/21/2013,EBAY INC
EBAY,1/15/2013,EBAY INC
EBAY,1/24/2013,EBAY INC
EBAY,1/11/2013,EBAY INC
EBAY,1/19/2013,EBAY INC
EBAY,1/3/2013,EBAY INC
EBAY,1/25/2013,EBAY INC
EBAY,1/12/2013,EBAY INC
EBIX,12/19/2011,EBIX INC
EBIX,3/21/2012,EBIX INC
EC,1/4/2012,ECOPETROL S A
ECA,1/29/2013,ENCANA CORP
ECH,11/2/2012,ISHARES INC
ED,1/11/2013,CONSOLIDATED EDISON INC
EDC,9/30/2009,DIREXION SHARES E T F TRUST
EDU,7/23/2012,NEW ORIENTAL EDUC & TECH GP INC
EDU,10/8/2012,NEW ORIENTAL EDUC & TECH GP INC
EEM,1/2/2013,ISHARES TRUST
EEM,11/28/2012,ISHARES TRUST
EEM,1/29/2013,ISHARES TRUST
EEM,2/3/2013,ISHARES TRUST
EEM,12/21/2012,ISHARES TRUST
EEM,12/6/2012,ISHARES TRUST
EEM,12/17/2012,ISHARES TRUST
EEM,1/17/2013,ISHARES TRUST
EEM,12/31/2012,ISHARES TRUST
EEM,11/13/2012,ISHARES TRUST
EEM,1/3/2013,ISHARES TRUST
EEM,8/26/2012,ISHARES TRUST
EEM,5/24/2012,ISHARES TRUST
EEM,6/12/2012,ISHARES TRUST
EEM,5/4/2012,ISHARES TRUST
EEM,3/20/2012,ISHARES TRUST
EEM,9/23/2012,ISHARES TRUST
EEP,6/15/2011,ENBRIDGE ENERGY PARTNERS LP
EFA,11/30/2012,ISHARES TRUST
EFA,1/10/2013,ISHARES TRUST
EGHT,7/27/2012,8X8 INC NEW
EGHT,6/14/2011,8X8 INC NEW
EGLE,1/28/2013,EAGLE BULK SHIPPING INC
EIDO,2/7/2013,ISHARES TRUST
EIRL,2/11/2013,ISHARES TRUST
EK,10/1/2011,EASTMAN KODAK CO
EL,2/6/2013,LAUDER ESTEE COS INC
ELLI,11/1/2012,ELLIE MAE INC
ELN,11/30/2012,ELAN PLC
ELN,11/3/2011,ELAN PLC
ELN,9/20/2012,ELAN PLC
ELN,6/9/2011,ELAN PLC
ELN,5/4/2012,ELAN PLC
ELN,7/23/2012,ELAN PLC
ELOQ,8/2/2012,ELOQUA INC
ELOQ,12/20/2012,ELOQUA INC
ELY,6/22/2010,CALLAWAY GOLF CO
EMB,12/29/2012,ISHARES TRUST
EMC,1/24/2012,E M C CORP MA
EMC,10/4/2012,E M C CORP MA
EMC,8/16/2012,E M C CORP MA
EMC,9/20/2012,E M C CORP MA
EMC,6/25/2012,E M C CORP MA
EMC,1/29/2013,E M C CORP MA
EMC,9/19/2012,E M C CORP MA
EMC,10/24/2012,E M C CORP MA
EMN,11/5/2012,EASTMAN CHEMICAL CO
EMS,6/15/2010,EMERGENCY MEDICAL SERVICES CORP
ENDP,1/31/2013,ENDO HEALTH SOLUTIONS INC
ENOC,2/14/2013,ENERNOC INC
EP,4/19/2012,EL PASO CORP
EPD,1/4/2012,ENTERPRISE PRODUCTS PARTNERS LP
EPHC,12/6/2012,EPOCH HOLDING CORP
EPHE,1/3/2013,ISHARES TRUST
EPOC,1/7/2013,EPOCRATES INC
EPOL,12/19/2012,ISHARES TRUST
EPU,11/2/2012,ISHARES TRUST
EQIX,2/13/2013,EQUINIX INC
EQIX,10/18/2012,EQUINIX INC
ERIC,1/31/2013,ERICSSON
ERTS,5/11/2010,ELECTRONIC ARTS INC
ERTS,10/25/2011,ELECTRONIC ARTS INC
ERY,4/10/2012,DIREXION SHARES E T F TRUST
ES,5/27/2010,ENERGYSOLUTIONS INC
ES,1/28/2013,ENERGYSOLUTIONS INC
ES,9/28/2012,ENERGYSOLUTIONS INC
ESIC,6/9/2011,EASYLINK SERVICES INTL CORP
ESRX,11/6/2012,EXPRESS SCRIPTS HOLDING CO
ESRX,12/31/2012,EXPRESS SCRIPTS HOLDING CO
ESRX,7/26/2010,EXPRESS SCRIPTS INC
ESV,9/18/2012,E N S C O PLC NEW
ETFC,8/31/2009,E TRADE FINANCIAL CORP
ETFC,11/19/2008,E TRADE FINANCIAL CORP
ETFC,11/5/2008,E TRADE FINANCIAL CORP
ETFC,1/4/2013,E TRADE FINANCIAL CORP
ETFC,1/25/2013,E TRADE FINANCIAL CORP
ETFC,10/27/2011,E TRADE FINANCIAL CORP
ETFC,2/11/2013,E TRADE FINANCIAL CORP
ETFC,10/23/2012,E TRADE FINANCIAL CORP
ETN,11/14/2012,EATON CORP
ETN,6/20/2010,EATON CORP
EV,1/18/2013,EATON VANCE CORP
EVR,2/2/2013,EVERCORE PARTNERS INC
EVVV,6/3/2010,EV3 INC
EW,2/4/2013,EDWARDS LIFESCIENCES CORP
EW,1/22/2013,EDWARDS LIFESCIENCES CORP
EWC,1/7/2013,ISHARES INC
EWG,1/22/2013,ISHARES INC
EWG,2/10/2013,ISHARES INC
EWG,1/17/2013,ISHARES INC
EWG,1/16/2013,ISHARES INC
EWG,12/23/2012,ISHARES INC
EWG,12/12/2012,ISHARES INC
EWG,1/9/2013,ISHARES INC
EWG,2/4/2013,ISHARES INC
EWG,1/10/2013,ISHARES INC
EWH,11/26/2012,ISHARES INC
EWH,11/16/2012,ISHARES INC
EWH,1/17/2013,ISHARES INC
EWI,2/7/2013,ISHARES INC
EWI,1/11/2013,ISHARES INC
EWI,2/10/2013,ISHARES INC
EWI,2/4/2013,ISHARES INC
EWI,7/1/2012,ISHARES INC
EWI,1/18/2013,ISHARES INC
EWJ,12/16/2012,ISHARES INC
EWJ,9/19/2012,ISHARES INC
EWJ,2/13/2013,ISHARES INC
EWJ,2/12/2013,ISHARES INC
EWJ,1/18/2013,ISHARES INC
EWJ,1/8/2013,ISHARES INC
EWJ,1/11/2013,ISHARES INC
EWJ,12/26/2012,ISHARES INC
EWJ,2/1/2013,ISHARES INC
EWJ,12/17/2012,ISHARES INC
EWJ,12/20/2012,ISHARES INC
EWP,2/10/2013,ISHARES INC
EWP,2/11/2013,ISHARES INC
EWP,2/6/2013,ISHARES INC
EWP,2/8/2013,ISHARES INC
EWP,2/4/2013,ISHARES INC
EWP,12/18/2012,ISHARES INC
EWP,10/26/2012,ISHARES INC
EWP,1/10/2013,ISHARES INC
EWP,7/30/2012,ISHARES INC
EWP,2/7/2013,ISHARES INC
EWP,12/28/2012,ISHARES INC
EWQ,1/21/2013,ISHARES INC
EWQ,2/4/2013,ISHARES INC
EWQ,1/8/2013,ISHARES INC
EWQ,12/23/2012,ISHARES INC
EWU,2/10/2013,ISHARES INC
EWW,12/18/2012,ISHARES INC
EWW,12/28/2012,ISHARES INC
EWW,12/29/2012,ISHARES INC
EWW,1/27/2013,ISHARES INC
EWW,12/11/2012,ISHARES INC
EWY,1/27/2013,ISHARES INC
EWY,2/13/2013,ISHARES INC
EWZ,8/26/2012,ISHARES INC
EWZ,11/28/2012,ISHARES INC
EWZ,12/16/2011,ISHARES INC
EWZ,9/23/2012,ISHARES INC
EWZ,2/5/2013,ISHARES INC
EWZS,2/5/2013,ISHARES TRUST
EXC,1/25/2013,EXELON CORP
EXEL,5/11/2010,EXELIXIS INC
EXH,9/18/2012,EXTERRAN HOLDINGS INC
EXPE,1/18/2013,EXPEDIA INC DE
EXPE,12/26/2012,EXPEDIA INC DE
EXPE,10/26/2012,EXPEDIA INC DE
EXPE,2/5/2013,EXPEDIA INC DE
EXPE,10/24/2012,EXPEDIA INC DE
EXPE,10/27/2011,EXPEDIA INC DE
EXPR,10/2/2012,EXPRESS INC
EXTR,6/29/2010,EXTREME NETWORKS INC
EXXI,2/16/2011,ENERGY XXI LTD
F,2/1/2013,FORD MOTOR CO DEL
F,2/4/2013,FORD MOTOR CO DEL
F,1/29/2013,FORD MOTOR CO DEL
F,1/18/2013,FORD MOTOR CO DEL
F,1/16/2013,FORD MOTOR CO DEL
F,1/15/2013,FORD MOTOR CO DEL
F,1/3/2013,FORD MOTOR CO DEL
F,1/10/2013,FORD MOTOR CO DEL
F,12/22/2012,FORD MOTOR CO DEL
F,11/5/2012,FORD MOTOR CO DEL
F,10/31/2012,FORD MOTOR CO DEL
F,11/1/2012,FORD MOTOR CO DEL
F,10/2/2012,FORD MOTOR CO DEL
F,10/5/2012,FORD MOTOR CO DEL
F,9/19/2012,FORD MOTOR CO DEL
F,9/26/2012,FORD MOTOR CO DEL
F,10/17/2012,FORD MOTOR CO DEL
F,9/18/2012,FORD MOTOR CO DEL
F,9/12/2012,FORD MOTOR CO DEL
F,8/27/2012,FORD MOTOR CO DEL
F,8/16/2012,FORD MOTOR CO DEL
F,8/2/2012,FORD MOTOR CO DEL
F,11/13/2012,FORD MOTOR CO DEL
F,7/26/2012,FORD MOTOR CO DEL
F,11/6/2012,FORD MOTOR CO DEL
F,1/30/2013,FORD MOTOR CO DEL
F,7/2/2012,FORD MOTOR CO DEL
F,6/12/2012,FORD MOTOR CO DEL
F,1/25/2013,FORD MOTOR CO DEL
F,6/1/2012,FORD MOTOR CO DEL
F,5/17/2012,FORD MOTOR CO DEL
F,8/1/2012,FORD MOTOR CO DEL
F,5/9/2012,FORD MOTOR CO DEL
F,4/27/2012,FORD MOTOR CO DEL
F,3/27/2012,FORD MOTOR CO DEL
F,8/3/2009,FORD MOTOR CO DEL
F,5/2/2012,FORD MOTOR CO DEL
F,11/12/2008,FORD MOTOR CO DEL
F,8/8/2010,FORD MOTOR CO DEL
F,11/19/2008,FORD MOTOR CO DEL
F,3/7/2010,FORD MOTOR CO DEL
FAA,2/11/2013,CLAYMORE E T F TRUST 2
FAS,2/6/2009,DIREXION SHARES E T F TRUST
FAS,1/29/2009,DIREXION SHARES E T F TRUST
FAS,1/28/2009,DIREXION SHARES E T F TRUST
FAS,3/11/2009,DIREXION SHARES E T F TRUST
FAS,4/1/2009,DIREXION SHARES E T F TRUST
FAS,1/16/2009,DIREXION SHARES E T F TRUST
FAZ,6/18/2009,DIREXION SHARES E T F TRUST
FAZ,6/1/2009,DIREXION SHARES E T F TRUST
FAZ,5/25/2009,DIREXION SHARES E T F TRUST
FAZ,2/2/2009,DIREXION SHARES E T F TRUST
FAZ,6/30/2009,DIREXION SHARES E T F TRUST
FAZ,1/29/2009,DIREXION SHARES E T F TRUST
FAZ,1/27/2009,DIREXION SHARES E T F TRUST
FAZ,11/13/2012,DIREXION SHARES E T F TRUST
FAZ,11/14/2012,DIREXION SHARES E T F TRUST
FB,2/7/2013,FACEBOOK INC
FB,2/5/2013,FACEBOOK INC
FB,1/18/2013,FACEBOOK INC
FB,1/29/2013,FACEBOOK INC
FB,1/31/2013,FACEBOOK INC
FB,1/23/2013,FACEBOOK INC
FB,1/19/2013,FACEBOOK INC
FB,11/1/2012,FACEBOOK INC
FB,1/2/2013,FACEBOOK INC
FB,1/20/2013,FACEBOOK INC
FB,1/17/2013,FACEBOOK INC
FB,10/24/2012,FACEBOOK INC
FB,1/15/2013,FACEBOOK INC
FB,1/11/2013,FACEBOOK INC
FB,11/14/2012,FACEBOOK INC
FB,1/9/2013,FACEBOOK INC
FB,11/16/2012,FACEBOOK INC
FB,12/30/2012,FACEBOOK INC
FB,12/26/2012,FACEBOOK INC
FB,12/27/2012,FACEBOOK INC
FB,12/3/2012,FACEBOOK INC
FB,12/24/2012,FACEBOOK INC
FB,12/21/2012,FACEBOOK INC
FB,12/7/2012,FACEBOOK INC
FB,12/14/2012,FACEBOOK INC
FB,12/10/2012,FACEBOOK INC
FB,12/13/2012,FACEBOOK INC
FB,12/11/2012,FACEBOOK INC
FB,12/6/2012,FACEBOOK INC
FB,12/4/2012,FACEBOOK INC
FB,11/28/2012,FACEBOOK INC
FB,11/30/2012,FACEBOOK INC
FB,1/7/2013,FACEBOOK INC
FB,1/3/2013,FACEBOOK INC
FB,11/27/2012,FACEBOOK INC
FB,11/26/2012,FACEBOOK INC
FB,11/15/2012,FACEBOOK INC
FB,1/13/2013,FACEBOOK INC
FB,11/13/2012,FACEBOOK INC
FB,11/9/2012,FACEBOOK INC
FB,10/23/2012,FACEBOOK INC
FB,10/26/2012,FACEBOOK INC
FB,11/5/2012,FACEBOOK INC
FB,10/29/2012,FACEBOOK INC
FB,12/5/2012,FACEBOOK INC
FB,2/4/2013,FACEBOOK INC
FB,1/25/2013,FACEBOOK INC
FB,1/30/2013,FACEBOOK INC
FB,10/19/2012,FACEBOOK INC
FB,9/28/2012,FACEBOOK INC
FB,10/4/2012,FACEBOOK INC
FB,9/21/2012,FACEBOOK INC
FB,9/30/2012,FACEBOOK INC
FB,10/1/2012,FACEBOOK INC
FB,9/13/2012,FACEBOOK INC
FB,8/16/2012,FACEBOOK INC
FB,9/12/2012,FACEBOOK INC
FB,9/17/2012,FACEBOOK INC
FB,9/11/2012,FACEBOOK INC
FB,9/5/2012,FACEBOOK INC
FB,9/19/2012,FACEBOOK INC
FB,9/20/2012,FACEBOOK INC
FB,9/7/2012,FACEBOOK INC
FB,8/21/2012,FACEBOOK INC
FB,8/24/2012,FACEBOOK INC
FB,9/29/2012,FACEBOOK INC
FB,9/22/2012,FACEBOOK INC
FB,8/28/2012,FACEBOOK INC
FB,8/20/2012,FACEBOOK INC
FB,8/30/2012,FACEBOOK INC
FB,8/27/2012,FACEBOOK INC
FB,9/4/2012,FACEBOOK INC
FB,8/17/2012,FACEBOOK INC
FB,8/15/2012,FACEBOOK INC
FB,10/5/2012,FACEBOOK INC
FB,8/10/2012,FACEBOOK INC
FB,2/1/2013,FACEBOOK INC
FB,8/9/2012,FACEBOOK INC
FB,8/2/2012,FACEBOOK INC
FB,8/6/2012,FACEBOOK INC
FB,7/31/2012,FACEBOOK INC
FB,8/3/2012,FACEBOOK INC
FB,8/7/2012,FACEBOOK INC
FB,7/27/2012,FACEBOOK INC
FB,8/1/2012,FACEBOOK INC
FB,1/21/2013,FACEBOOK INC
FB,11/12/2012,FACEBOOK INC
FB,7/26/2012,FACEBOOK INC
FB,7/25/2012,FACEBOOK INC
FB,7/16/2012,FACEBOOK INC
FB,1/4/2013,FACEBOOK INC
FB,8/13/2012,FACEBOOK INC
FB,10/7/2012,FACEBOOK INC
FB,7/17/2012,FACEBOOK INC
FB,12/29/2012,FACEBOOK INC
FB,12/28/2012,FACEBOOK INC
FB,11/29/2012,FACEBOOK INC
FB,12/22/2012,FACEBOOK INC
FB,10/8/2012,FACEBOOK INC
FB,7/13/2012,FACEBOOK INC
FB,7/30/2012,FACEBOOK INC
FB,7/2/2012,FACEBOOK INC
FB,6/26/2012,FACEBOOK INC
FB,7/19/2012,FACEBOOK INC
FB,12/17/2012,FACEBOOK INC
FB,12/19/2012,FACEBOOK INC
FB,6/25/2012,FACEBOOK INC
FB,6/22/2012,FACEBOOK INC
FB,6/19/2012,FACEBOOK INC
FB,6/15/2012,FACEBOOK INC
FB,6/18/2012,FACEBOOK INC
FB,6/21/2012,FACEBOOK INC
