AAPL,1/30/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-29%20until%3A2013-01-31&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/3/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-02%20until%3A2012-08-04&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/25/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-24%20until%3A2012-09-26&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/31/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-30%20until%3A2012-09-01&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/8/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-07%20until%3A2012-08-09&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/16/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-15%20until%3A2012-08-17&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/1/2011,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2011-09-30%20until%3A2011-10-02&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/29/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-28%20until%3A2013-01-30&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/13/2011,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2011-10-12%20until%3A2011-10-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/22/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-21%20until%3A2012-08-23&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/25/2011,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2011-10-24%20until%3A2011-10-26&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/23/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-22%20until%3A2012-08-24&src=typd&vertical=default&f=tweets&lang=en
AAPL,2/10/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-02-09%20until%3A2013-02-11&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/28/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-27%20until%3A2013-01-29&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/20/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-19%20until%3A2012-03-21&src=typd&vertical=default&f=tweets&lang=en
AAPL,2/4/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-02-03%20until%3A2012-02-05&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/29/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-28%20until%3A2012-08-30&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/24/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-01-23%20until%3A2012-01-25&src=typd&vertical=default&f=tweets&lang=en
